HBT,HealthBoardName,Specialty,SpecialtyName,PatientType,RiskRating,PriorityScore,CurrentPctOver12Weeks,PeakForecast,MeanForecast,FinalForecast,ForecastUncertainty,ForecastDateMax,TrendDirection,TrendSlope,CurrentMedianWaitWeeks,Current90thPctWaitWeeks,NumberWaiting,NumberWaitingOver12Weeks,Additions,Removals,NetPressure
SB0801,Unknown (SB0801),Z9,All Specialties,New Outpatient,RED,3.5,85.48,90.33,87.11,89.02,24.58,2026-09-01,Worsening,2.74,197.0,389.0,4285.0,3663.0,1168.0,7032.0,-5864.0
S08000015,NHS Ayrshire & Arran,A9,Specialty (A9),New Outpatient,RED,3.5,66.48,83.44,80.21,83.44,34.01,2026-09-01,Worsening,1.2,137.0,266.0,2470.0,1642.0,946.0,536.0,410.0
S08000032,NHS Lanarkshire,AH,Specialty (AH),New Outpatient,RED,3.5,45.44,72.45,69.78,72.38,34.74,2026-09-01,Worsening,0.6,76.0,222.0,1624.0,738.0,1065.0,1086.0,-21.0
S08000032,NHS Lanarkshire,AG,Specialty (AG),New Outpatient,RED,3.5,58.56,73.37,70.31,71.35,51.14,2026-09-01,Worsening,4.24,104.0,228.0,374.0,219.0,162.0,97.0,65.0
S08000032,NHS Lanarkshire,AG,Specialty (AG),Inpatient/Day case,RED,3.5,50.0,54.7,49.1,47.28,69.19,2026-09-01,Worsening,8.56,,,14.0,7.0,14.0,9.0,5.0
S08000022,NHS Highland,AG,Specialty (AG),Inpatient/Day case,RED,3.5,100.0,55.89,21.54,35.12,39.51,2026-09-01,Worsening,16.47,,,2.0,2.0,4.0,6.0,-2.0
S08000022,NHS Highland,C5,Gynaecology,Inpatient/Day case,RED,3.5,59.71,64.89,61.54,58.47,22.32,2026-09-01,Worsening,1.57,118.0,237.0,762.0,455.0,338.0,368.0,-30.0
S08000029,NHS Fife,CB,Specialty (CB),Inpatient/Day case,RED,3.5,53.87,69.52,67.13,66.56,31.66,2026-09-01,Worsening,1.63,102.0,236.0,891.0,480.0,572.0,602.0,-30.0
S08000028,NHS Western Isles,C5,Gynaecology,New Outpatient,RED,3.5,56.9,54.83,52.52,53.98,37.76,2026-09-01,Worsening,0.75,111.0,222.8,232.0,132.0,140.0,123.0,17.0
S08000029,NHS Fife,C8,Neurosurgery,Inpatient/Day case,RED,3.5,63.38,84.83,83.15,83.81,30.53,2026-09-01,Worsening,0.53,126.0,334.0,2676.0,1696.0,1068.0,1320.0,-252.0
S08000016,NHS Borders,A9,Specialty (A9),New Outpatient,RED,3.5,52.81,71.48,67.72,71.48,36.18,2026-09-01,Worsening,2.19,103.0,246.0,462.0,244.0,270.0,196.0,74.0
S08000016,NHS Borders,A81,Specialty (A81),New Outpatient,RED,3.5,70.0,63.37,58.66,63.37,36.2,2026-09-01,Worsening,3.87,146.0,271.3,150.0,105.0,69.0,99.0,-30.0
S08000016,NHS Borders,A8,Specialty (A8),New Outpatient,RED,3.5,56.41,75.36,71.1,74.82,45.58,2026-09-01,Worsening,2.1,104.0,181.0,78.0,44.0,43.0,50.0,-7.0
S08000022,NHS Highland,C1,Cardiothoracic Surgery,Inpatient/Day case,RED,3.5,48.28,53.78,51.46,48.45,19.55,2026-09-01,Worsening,1.82,79.0,202.4,1164.0,562.0,885.0,794.0,91.0
S08000020,NHS Grampian,CA,Specialty (CA),Inpatient/Day case,RED,3.5,39.51,63.57,61.96,63.57,52.97,2026-09-01,Worsening,2.24,62.5,187.7,162.0,64.0,179.0,182.0,-3.0
S08000022,NHS Highland,A3,Specialty (A3),New Outpatient,RED,3.5,54.05,68.97,62.52,68.97,34.69,2026-09-01,Worsening,3.82,110.0,218.0,37.0,20.0,20.0,14.0,6.0
S08000032,NHS Lanarkshire,C12,Thoracic Surgery,Inpatient/Day case,RED,3.5,36.32,64.24,63.19,64.23,44.0,2026-09-01,Worsening,1.26,60.0,188.0,201.0,73.0,239.0,187.0,52.0
S08000022,NHS Highland,D1,Neurology,Inpatient/Day case,RED,3.5,46.38,58.11,52.07,47.37,52.44,2026-09-01,Worsening,3.9,62.0,193.0,138.0,64.0,75.0,62.0,13.0
S08000030,NHS Tayside,AQ,Specialty (AQ),Inpatient/Day case,RED,3.5,42.86,57.47,47.87,57.47,76.62,2026-09-01,Worsening,2.47,,,7.0,3.0,19.0,18.0,1.0
S08000030,NHS Tayside,AF,Specialty (AF),Inpatient/Day case,RED,3.5,70.0,85.78,78.62,72.51,49.31,2026-09-01,Worsening,2.44,,,10.0,7.0,3.0,7.0,-4.0
S08000026,NHS Shetland,C8,Neurosurgery,Inpatient/Day case,RED,3.5,100.0,68.51,45.21,49.4,72.61,2026-09-01,Worsening,18.52,,,1.0,1.0,0.0,1.0,-1.0
S08000016,NHS Borders,C7,Orthopaedics,Inpatient/Day case,RED,3.5,21.14,62.14,57.61,60.36,57.54,2026-09-01,Worsening,1.04,54.0,110.0,544.0,115.0,446.0,426.0,20.0
S08000016,NHS Borders,C5,Gynaecology,New Outpatient,RED,3.5,39.97,62.69,59.81,62.57,49.35,2026-09-01,Worsening,3.59,62.5,168.0,578.0,231.0,628.0,511.0,117.0
S08000030,NHS Tayside,A81,Specialty (A81),Inpatient/Day case,RED,3.5,100.0,59.84,47.1,56.94,62.47,2026-09-01,Worsening,3.2,,,4.0,4.0,1.0,1.0,0.0
S08000030,NHS Tayside,A7,Specialty (A7),Inpatient/Day case,RED,3.5,25.0,67.19,55.43,67.19,75.71,2026-09-01,Worsening,14.65,,,4.0,1.0,22.0,20.0,2.0
S08000026,NHS Shetland,D3,Gastroenterology,Inpatient/Day case,RED,3.5,56.52,52.22,45.16,46.75,45.44,2026-09-01,Worsening,1.37,112.0,275.6,23.0,13.0,12.0,13.0,-1.0
S08000022,NHS Highland,CA,Specialty (CA),New Outpatient,RED,3.5,46.28,52.22,48.9,50.3,31.1,2026-09-01,Worsening,3.85,78.0,155.0,121.0,56.0,69.0,34.0,35.0
S08000022,NHS Highland,CA,Specialty (CA),Inpatient/Day case,RED,3.5,62.07,61.26,57.87,55.93,40.49,2026-09-01,Worsening,4.77,105.0,204.2,29.0,18.0,10.0,14.0,-4.0
S08000032,NHS Lanarkshire,CA,Specialty (CA),New Outpatient,RED,3.5,67.41,61.3,59.44,61.3,48.54,2026-09-01,Worsening,2.29,141.0,271.7,224.0,151.0,82.0,79.0,3.0
S08000032,NHS Lanarkshire,CA,Specialty (CA),Inpatient/Day case,RED,3.5,58.14,88.19,85.9,85.12,39.95,2026-09-01,Worsening,1.1,130.0,238.0,43.0,25.0,22.0,23.0,-1.0
S08000032,NHS Lanarkshire,C7,Orthopaedics,New Outpatient,RED,3.5,64.86,81.53,78.53,81.53,37.59,2026-09-01,Worsening,1.36,138.0,285.0,7211.0,4677.0,3790.0,3982.0,-192.0
S08000020,NHS Grampian,D8,Respiratory Medicine,Inpatient/Day case,RED,3.5,58.55,71.69,69.11,71.34,43.22,2026-09-01,Worsening,2.39,111.0,540.2,345.0,202.0,160.0,168.0,-8.0
S08000022,NHS Highland,C8,Neurosurgery,Inpatient/Day case,RED,3.5,60.18,54.44,51.53,48.77,16.83,2026-09-01,Worsening,1.44,118.0,294.0,2024.0,1218.0,854.0,1194.0,-340.0
S08000022,NHS Highland,C6,Ophthalmology,New Outpatient,RED,3.5,73.25,75.89,73.1,75.89,39.37,2026-09-01,Worsening,0.86,179.5,436.2,228.0,167.0,64.0,55.0,9.0
S08000024,NHS Lothian,A2,Specialty (A2),Inpatient/Day case,RED,3.5,49.67,57.11,54.94,54.36,16.74,2026-09-01,Worsening,0.8,83.0,372.0,1061.0,527.0,825.0,847.0,-22.0
S08000022,NHS Highland,Z9,All Specialties,Inpatient/Day case,RED,3.5,47.14,50.09,47.19,44.57,14.22,2026-09-01,Worsening,0.55,76.0,275.0,7267.0,3426.0,5904.0,6112.0,-208.0
S08000022,NHS Highland,J3,Specialty (J3),New Outpatient,RED,3.5,41.43,64.68,35.92,25.73,36.22,2026-09-01,Worsening,4.71,68.5,144.9,70.0,29.0,38.0,35.0,3.0
S08000022,NHS Highland,F2,Specialty (F2),New Outpatient,RED,3.5,51.15,71.25,68.46,70.2,36.55,2026-09-01,Worsening,0.9,90.0,287.0,2221.0,1136.0,1607.0,1409.0,198.0
S08000025,NHS Orkney,Z9,All Specialties,Inpatient/Day case,RED,3.5,54.37,56.87,54.04,50.04,30.77,2026-09-01,Worsening,2.45,105.0,258.0,366.0,199.0,297.0,319.0,-22.0
S08000025,NHS Orkney,D6,Specialty (D6),New Outpatient,RED,3.5,63.16,89.85,86.45,86.27,58.19,2026-09-01,Worsening,5.4,,,19.0,12.0,7.0,0.0,7.0
S08000016,NHS Borders,C11,Cardiac Surgery,Inpatient/Day case,RED,3.5,53.2,80.07,77.85,80.07,42.52,2026-09-01,Worsening,1.15,104.0,231.0,500.0,266.0,294.0,227.0,67.0
S08000016,NHS Borders,AQ,Specialty (AQ),New Outpatient,RED,3.5,59.04,64.47,62.77,63.15,43.75,2026-09-01,Worsening,2.78,116.0,243.8,293.0,173.0,174.0,165.0,9.0
S08000016,NHS Borders,F2,Specialty (F2),Inpatient/Day case,RED,3.5,47.59,84.62,82.38,82.52,41.52,2026-09-01,Worsening,0.71,76.0,218.0,145.0,69.0,101.0,95.0,6.0
S08000016,NHS Borders,D5,Haematology,New Outpatient,RED,3.5,74.07,92.4,90.09,92.06,33.69,2026-09-01,Worsening,0.57,174.0,280.0,81.0,60.0,26.0,21.0,5.0
S08000030,NHS Tayside,AR,Specialty (AR),Inpatient/Day case,RED,3.5,40.0,62.26,23.35,62.26,45.51,2026-09-01,Worsening,8.46,,,5.0,2.0,7.0,6.0,1.0
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,RED,3.5,100.0,82.83,74.46,82.83,68.11,2026-09-01,Worsening,1.75,,,3.0,3.0,2.0,2.0,0.0
S08000020,NHS Grampian,C9,Oral Surgery,Inpatient/Day case,RED,3.5,61.65,62.93,58.98,57.82,15.06,2026-09-01,Worsening,2.8,153.0,1078.8,339.0,209.0,182.0,233.0,-51.0
S08000020,NHS Grampian,C6,Ophthalmology,Inpatient/Day case,RED,3.5,47.48,52.82,51.56,50.85,25.18,2026-09-01,Worsening,0.88,82.0,276.8,139.0,66.0,112.0,103.0,9.0
S08000020,NHS Grampian,C31,Specialty (C31),New Outpatient,RED,3.5,65.07,77.74,75.16,77.74,45.6,2026-09-01,Worsening,1.0,147.0,323.6,1045.0,680.0,493.0,312.0,181.0
S08000031,NHS Greater Glasgow & Clyde,C51,Specialty (C51),New Outpatient,RED,3.5,76.17,56.99,55.52,56.13,42.52,2026-09-01,Worsening,1.48,159.0,274.0,235.0,179.0,79.0,123.0,-44.0
S08000030,NHS Tayside,C13,Specialty (C13),Inpatient/Day case,RED,3.5,75.09,85.71,83.73,85.46,31.63,2026-09-01,Worsening,1.35,210.0,597.5,586.0,440.0,281.0,292.0,-11.0
S08000017,NHS Dumfries & Galloway,AP,Specialty (AP),New Outpatient,RED,3.5,53.45,51.78,48.39,51.78,31.68,2026-09-01,Worsening,0.55,102.0,264.6,58.0,31.0,29.0,34.0,-5.0
S08000017,NHS Dumfries & Galloway,AH,Specialty (AH),New Outpatient,RED,3.5,66.37,69.1,65.58,69.1,35.89,2026-09-01,Worsening,2.04,151.0,300.2,669.0,444.0,457.0,511.0,-54.0
S08000017,NHS Dumfries & Galloway,A7,Specialty (A7),New Outpatient,RED,3.5,50.9,50.16,47.83,50.16,26.07,2026-09-01,Worsening,3.4,91.0,221.0,611.0,311.0,966.0,933.0,33.0
S08000025,NHS Orkney,C7,Orthopaedics,Inpatient/Day case,RED,3.5,86.39,84.58,79.06,67.96,43.36,2026-09-01,Worsening,3.97,250.0,260.0,191.0,165.0,28.0,63.0,-35.0
S08000025,NHS Orkney,C5,Gynaecology,Inpatient/Day case,RED,3.5,73.53,55.29,43.52,52.19,59.34,2026-09-01,Worsening,12.98,148.0,193.0,34.0,25.0,9.0,16.0,-7.0
S08000025,NHS Orkney,C31,Specialty (C31),New Outpatient,RED,3.5,65.91,76.71,73.58,74.34,47.0,2026-09-01,Worsening,0.94,121.5,182.1,44.0,29.0,14.0,24.0,-10.0
S08000025,NHS Orkney,C13,Specialty (C13),Inpatient/Day case,RED,3.5,0.0,70.91,22.6,10.5,30.69,2026-09-01,Worsening,0.73,,,3.0,0.0,4.0,4.0,0.0
S08000025,NHS Orkney,AR,Specialty (AR),New Outpatient,RED,3.5,18.52,53.28,48.68,53.28,62.52,2026-09-01,Worsening,0.74,34.0,135.2,27.0,5.0,34.0,18.0,16.0
S08000025,NHS Orkney,AG,Specialty (AG),New Outpatient,RED,3.5,100.0,78.43,44.98,78.43,49.02,2026-09-01,Worsening,7.86,,,2.0,2.0,2.0,10.0,-8.0
S08000025,NHS Orkney,AFA,Specialty (AFA),New Outpatient,RED,3.5,74.14,91.85,65.82,77.22,34.2,2026-09-01,Worsening,1.27,230.5,369.6,58.0,43.0,27.0,24.0,3.0
S08000024,NHS Lothian,A8,Specialty (A8),New Outpatient,RED,3.5,56.0,65.32,58.32,60.43,42.95,2026-09-01,Worsening,1.61,85.0,208.6,25.0,14.0,19.0,19.0,0.0
S08000020,NHS Grampian,C13,Specialty (C13),Inpatient/Day case,RED,3.5,76.12,72.61,69.38,66.54,23.42,2026-09-01,Worsening,1.01,176.0,885.6,289.0,220.0,100.0,100.0,0.0
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,RED,3.5,78.43,77.58,75.01,73.55,26.14,2026-09-01,Worsening,2.88,210.0,385.0,204.0,160.0,79.0,81.0,-2.0
S08000031,NHS Greater Glasgow & Clyde,C3,Plastic Surgery,Inpatient/Day case,RED,3.5,,100.0,27.4,18.61,27.59,2026-08-01,Worsening,15.1,,,,,0.0,3.0,-3.0
S08000024,NHS Lothian,C11,Cardiac Surgery,Inpatient/Day case,RED,3.5,67.75,75.52,73.24,70.83,13.03,2026-09-01,Worsening,1.74,167.0,350.0,3653.0,2475.0,1760.0,1654.0,106.0
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,RED,3.5,63.61,66.63,64.79,65.42,21.24,2026-09-01,Worsening,1.47,127.0,260.0,7294.0,4640.0,3320.0,3817.0,-497.0
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,RED,3.5,38.1,50.43,47.99,49.01,35.87,2026-09-01,Worsening,3.88,60.0,158.7,2134.0,813.0,2130.0,1647.0,483.0
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,RED,3.5,68.0,77.27,76.4,76.24,33.01,2026-09-01,Worsening,0.51,148.0,321.0,575.0,391.0,256.0,228.0,28.0
S08000019,NHS Forth Valley,CB,Specialty (CB),Inpatient/Day case,RED,3.5,60.48,73.94,73.37,73.54,36.03,2026-09-01,Worsening,2.05,125.0,292.6,415.0,251.0,255.0,339.0,-84.0
S08000019,NHS Forth Valley,CA,Specialty (CA),Inpatient/Day case,RED,3.5,17.14,69.57,63.82,67.02,55.53,2026-09-01,Worsening,2.23,40.0,124.0,35.0,6.0,31.0,19.0,12.0
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,RED,3.5,100.0,65.9,61.64,58.66,62.82,2026-09-01,Worsening,14.96,,,1.0,1.0,10.0,18.0,-8.0
S08000030,NHS Tayside,D1,Neurology,Inpatient/Day case,RED,3.5,38.46,63.92,48.29,46.33,37.3,2026-09-01,Worsening,2.86,62.0,202.0,91.0,35.0,144.0,172.0,-28.0
S08000017,NHS Dumfries & Galloway,C13,Specialty (C13),New Outpatient,RED,3.5,64.55,77.6,73.97,76.34,26.72,2026-09-01,Worsening,1.04,137.0,273.0,1134.0,732.0,576.0,571.0,5.0
S08000030,NHS Tayside,C5,Gynaecology,Inpatient/Day case,RED,3.5,42.92,65.61,60.84,59.25,27.68,2026-09-01,Worsening,1.1,68.5,201.0,466.0,200.0,438.0,446.0,-8.0
S27000001,NHS Golden Jubilee,AM,Specialty (AM),New Outpatient,RED,3.5,47.06,96.46,84.28,88.34,50.12,2026-09-01,Worsening,4.84,80.0,214.9,34.0,16.0,33.0,22.0,11.0
S27000001,NHS Golden Jubilee,C9,Oral Surgery,Inpatient/Day case,RED,3.5,94.29,100.0,95.3,100.0,20.89,2026-09-01,Worsening,0.73,447.0,686.5,70.0,66.0,3.0,201.0,-198.0
S08000019,NHS Forth Valley,C8,Neurosurgery,Inpatient/Day case,RED,3.5,64.62,69.76,67.16,67.26,26.69,2026-09-01,Worsening,1.14,130.0,267.5,2476.0,1600.0,963.0,1179.0,-216.0
S08000019,NHS Forth Valley,C7,Orthopaedics,Inpatient/Day case,RED,3.5,69.91,51.3,46.9,51.3,35.14,2026-09-01,Worsening,4.89,143.5,237.0,2034.0,1422.0,628.0,564.0,64.0
S08000019,NHS Forth Valley,C31,Specialty (C31),Inpatient/Day case,RED,3.5,75.68,82.57,78.71,81.92,38.2,2026-09-01,Worsening,5.13,141.0,231.4,37.0,28.0,15.0,16.0,-1.0
S08000024,NHS Lothian,AV,Specialty (AV),New Outpatient,RED,3.5,74.65,51.99,46.53,44.81,75.54,2026-09-01,Worsening,0.57,217.0,421.0,777.0,580.0,240.0,324.0,-84.0
S08000030,NHS Tayside,J4,Specialty (J4),Inpatient/Day case,RED,3.5,78.57,74.11,35.62,58.53,44.26,2026-09-01,Worsening,20.8,,,14.0,11.0,25.0,22.0,3.0
S08000024,NHS Lothian,D3,Gastroenterology,Inpatient/Day case,RED,3.5,81.86,91.12,89.52,89.56,33.18,2026-09-01,Worsening,3.24,243.5,374.1,204.0,167.0,42.0,44.0,-2.0
S92000003,NHS Scotland (All),AG,Specialty (AG),New Outpatient,RED,3.5,41.48,51.32,50.09,49.84,23.02,2026-09-01,Worsening,1.39,63.0,237.0,1779.0,738.0,2004.0,1866.0,138.0
S92000003,NHS Scotland (All),A2,Specialty (A2),Inpatient/Day case,RED,3.5,47.94,52.69,51.71,52.13,16.3,2026-09-01,Worsening,0.82,80.0,294.0,3842.0,1842.0,3400.0,3542.0,-142.0
S08000017,NHS Dumfries & Galloway,C13,Specialty (C13),Inpatient/Day case,RED,3.5,53.19,70.32,66.59,62.83,34.67,2026-09-01,Worsening,2.95,97.0,251.0,423.0,225.0,236.0,158.0,78.0
S08000017,NHS Dumfries & Galloway,C12,Thoracic Surgery,New Outpatient,RED,3.5,67.83,68.76,62.68,65.04,26.18,2026-09-01,Worsening,1.51,186.0,311.1,314.0,213.0,197.0,205.0,-8.0
S08000017,NHS Dumfries & Galloway,C1,Cardiothoracic Surgery,Inpatient/Day case,RED,3.5,53.8,66.66,63.85,66.66,30.02,2026-09-01,Worsening,0.76,98.0,259.3,868.0,467.0,769.0,666.0,103.0
S08000017,NHS Dumfries & Galloway,F2,Specialty (F2),Inpatient/Day case,RED,3.5,52.84,59.54,57.34,56.53,25.52,2026-09-01,Worsening,2.55,98.5,240.5,176.0,93.0,128.0,97.0,31.0
S08000017,NHS Dumfries & Galloway,D1,Neurology,Inpatient/Day case,RED,3.5,55.86,74.83,71.01,71.23,37.67,2026-09-01,Worsening,2.6,111.0,223.0,111.0,62.0,47.0,41.0,6.0
S08000017,NHS Dumfries & Galloway,C8,Neurosurgery,New Outpatient,RED,3.5,63.9,70.54,66.2,70.54,28.75,2026-09-01,Worsening,1.25,140.0,287.0,2546.0,1627.0,1524.0,1198.0,326.0
S08000024,NHS Lothian,CB,Specialty (CB),Inpatient/Day case,RED,3.5,63.16,70.27,67.63,65.84,18.51,2026-09-01,Worsening,1.97,125.0,296.0,2185.0,1380.0,1105.0,966.0,139.0
S08000030,NHS Tayside,D3,Gastroenterology,Inpatient/Day case,RED,3.5,46.81,57.02,54.88,56.79,22.45,2026-09-01,Worsening,0.5,49.0,201.4,47.0,22.0,74.0,62.0,12.0
S08000015,NHS Ayrshire & Arran,C3,Plastic Surgery,New Outpatient,RED,3.5,68.07,52.94,52.05,51.92,60.71,2026-09-01,Worsening,1.85,140.0,286.0,711.0,484.0,255.0,170.0,85.0
SB0801,Unknown (SB0801),D1,Neurology,Inpatient/Day case,RED,3.5,,80.82,43.92,68.02,56.13,2026-07-01,Worsening,19.61,,,,,0.0,1.0,-1.0
SB0801,Unknown (SB0801),C8,Neurosurgery,Inpatient/Day case,RED,3.5,87.97,100.0,99.88,100.0,16.14,2026-09-01,Worsening,2.08,243.0,441.0,2669.0,2348.0,353.0,1190.0,-837.0
SB0801,Unknown (SB0801),C7,Orthopaedics,New Outpatient,RED,3.5,93.56,95.0,88.08,88.51,22.92,2026-09-01,Worsening,3.79,208.0,391.3,3838.0,3591.0,142.0,5769.0,-5627.0
S08000015,NHS Ayrshire & Arran,AR,Specialty (AR),New Outpatient,RED,3.5,65.17,84.18,80.41,84.18,41.03,2026-09-01,Worsening,0.61,137.0,293.0,1246.0,812.0,442.0,471.0,-29.0
S08000015,NHS Ayrshire & Arran,AP,Specialty (AP),New Outpatient,RED,3.5,56.14,57.68,51.77,54.13,17.08,2026-09-01,Worsening,2.2,112.0,238.0,57.0,32.0,24.0,21.0,3.0
S08000015,NHS Ayrshire & Arran,F2,Specialty (F2),Inpatient/Day case,RED,3.5,69.21,88.97,86.35,87.89,34.4,2026-09-01,Worsening,1.22,156.5,357.0,812.0,562.0,347.0,398.0,-51.0
S08000015,NHS Ayrshire & Arran,CA,Specialty (CA),Inpatient/Day case,RED,3.5,,84.11,45.01,40.59,76.67,2026-05-01,Worsening,17.0,,,,,,,
S08000015,NHS Ayrshire & Arran,C9,Oral Surgery,Inpatient/Day case,RED,3.5,50.71,54.03,51.54,54.03,26.99,2026-09-01,Worsening,1.78,91.5,203.0,280.0,142.0,176.0,162.0,14.0
S08000029,NHS Fife,C5,Gynaecology,Inpatient/Day case,RED,3.5,68.86,62.33,59.63,60.5,35.89,2026-09-01,Worsening,1.22,175.0,333.0,1169.0,805.0,431.0,345.0,86.0
S08000029,NHS Fife,A2,Specialty (A2),Inpatient/Day case,RED,3.5,59.57,53.14,52.2,52.53,29.73,2026-09-01,Worsening,2.86,119.0,260.0,141.0,84.0,72.0,59.0,13.0
S08000028,NHS Western Isles,D3,Gastroenterology,Inpatient/Day case,RED,3.5,50.0,100.0,22.8,6.85,7.38,2026-09-01,Worsening,19.63,,,2.0,1.0,1.0,0.0,1.0
S08000029,NHS Fife,AH,Specialty (AH),Inpatient/Day case,RED,3.0,,93.94,16.41,0.0,11.91,2026-02-01,,,,,,,,,
S08000029,NHS Fife,AM,Specialty (AM),New Outpatient,RED,3.0,,100.0,34.82,0.0,13.7,2020-12-01,,,,,,,,,
S08000029,NHS Fife,AQ,Specialty (AQ),Inpatient/Day case,RED,3.0,0.0,96.86,83.86,96.86,55.86,2026-09-01,Stable,0.0,,,2.0,0.0,20.0,19.0,1.0
S08000028,NHS Western Isles,D6,Specialty (D6),New Outpatient,RED,3.0,,100.0,63.12,100.0,12.11,2021-05-01,,,,,,,,,
S08000028,NHS Western Isles,H2,Specialty (H2),New Outpatient,RED,3.0,,100.0,24.52,35.92,11.73,2022-07-01,,,,,,,,,
S08000029,NHS Fife,C11,Cardiac Surgery,Inpatient/Day case,RED,3.0,47.88,59.93,58.41,59.18,25.3,2026-09-01,Stable,0.27,82.0,244.0,1157.0,554.0,816.0,705.0,111.0
S08000029,NHS Fife,C11,Cardiac Surgery,New Outpatient,RED,3.0,37.16,68.49,65.89,68.49,37.89,2026-09-01,Stable,0.09,60.0,160.0,2177.0,809.0,2657.0,2643.0,14.0
S08000015,NHS Ayrshire & Arran,D1,Neurology,New Outpatient,RED,3.0,,100.0,37.34,100.0,5.76,2025-08-01,,,,,,,,,
SB0801,Unknown (SB0801),C11,Cardiac Surgery,Inpatient/Day case,RED,3.0,81.87,100.0,97.38,98.55,17.56,2026-09-01,Stable,0.3,236.0,404.0,171.0,140.0,40.0,161.0,-121.0
SB0801,Unknown (SB0801),C11,Cardiac Surgery,New Outpatient,RED,3.0,,63.36,10.56,0.0,25.44,2025-05-01,,,,,,,,,
SB0801,Unknown (SB0801),C5,Gynaecology,Inpatient/Day case,RED,3.0,,100.0,61.98,17.21,41.87,2022-09-01,,,,,,,,,
SB0801,Unknown (SB0801),CB,Specialty (CB),Inpatient/Day case,RED,3.0,,100.0,96.83,100.0,9.14,2023-01-01,,,,,,,,,
SB0801,Unknown (SB0801),F2,Specialty (F2),Inpatient/Day case,RED,3.0,,90.98,53.03,58.73,35.48,2022-01-01,,,,,,,,,
S08000015,NHS Ayrshire & Arran,C6,Ophthalmology,New Outpatient,RED,3.0,,100.0,67.52,72.26,36.72,2020-01-01,,,,,,,,,
S92000003,NHS Scotland (All),Z9,All Specialties,Inpatient/Day case,RED,3.0,60.19,73.62,69.17,67.16,16.16,2026-09-01,Stable,-0.32,127.0,389.0,154907.0,93233.0,89538.0,92373.0,-2835.0
SB0801,Unknown (SB0801),A1,General Surgery,New Outpatient,RED,3.0,,100.0,81.88,100.0,30.53,2022-02-01,,,,,,,,,
SB0801,Unknown (SB0801),A2,Specialty (A2),Inpatient/Day case,RED,3.0,54.28,64.52,62.45,64.52,22.03,2026-09-01,Stable,0.26,103.5,294.5,1566.0,850.0,1213.0,1241.0,-28.0
SB0801,Unknown (SB0801),A9,Specialty (A9),Inpatient/Day case,RED,3.0,0.0,67.52,20.45,6.99,19.87,2026-09-01,Stable,0.0,,,1.0,0.0,,,
SB0801,Unknown (SB0801),C1,Cardiothoracic Surgery,Inpatient/Day case,RED,3.0,92.86,93.22,86.69,90.74,34.4,2026-09-01,Stable,-0.03,377.5,418.3,28.0,26.0,2.0,22.0,-20.0
SB0801,Unknown (SB0801),C1,Cardiothoracic Surgery,New Outpatient,RED,3.0,,100.0,96.51,100.0,22.5,2025-02-01,,,,,,,,,
S08000030,NHS Tayside,D3,Gastroenterology,New Outpatient,RED,3.0,48.46,52.38,49.96,50.66,41.18,2026-09-01,Stable,-0.48,83.0,194.0,1364.0,661.0,1484.0,1418.0,66.0
S08000024,NHS Lothian,J3,Specialty (J3),New Outpatient,RED,3.0,,100.0,95.74,100.0,22.2,2017-05-01,,,,,,,,,
S08000024,NHS Lothian,Z9,All Specialties,Inpatient/Day case,RED,3.0,58.07,73.05,68.74,66.02,17.54,2026-09-01,Stable,0.1,119.0,350.0,21723.0,12615.0,12344.0,12418.0,-74.0
S08000024,NHS Lothian,D1,Neurology,Inpatient/Day case,RED,3.0,73.53,97.12,74.26,70.48,56.46,2026-09-01,Stable,0.46,177.5,381.8,68.0,50.0,33.0,42.0,-9.0
S08000024,NHS Lothian,D1,Neurology,New Outpatient,RED,3.0,,100.0,88.68,100.0,27.02,2023-08-01,,,,,,,,,
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,RED,3.0,53.95,61.59,58.85,58.56,20.16,2026-09-01,Stable,0.18,104.0,273.0,5535.0,2986.0,3976.0,4049.0,-73.0
S08000017,NHS Dumfries & Galloway,D5,Haematology,New Outpatient,RED,3.0,31.25,50.59,46.43,50.59,67.79,2026-09-01,Stable,-0.17,64.5,125.0,32.0,10.0,24.0,8.0,16.0
S08000017,NHS Dumfries & Galloway,Z9,All Specialties,Inpatient/Day case,RED,3.0,60.77,76.71,75.44,76.58,27.71,2026-09-01,Stable,-0.4,118.0,301.0,4966.0,3018.0,2751.0,2652.0,99.0
S08000017,NHS Dumfries & Galloway,Z9,All Specialties,New Outpatient,RED,3.0,51.5,62.05,59.78,61.68,20.98,2026-09-01,Stable,0.04,97.0,272.0,13387.0,6894.0,14297.0,13960.0,337.0
S08000017,NHS Dumfries & Galloway,C1,Cardiothoracic Surgery,New Outpatient,RED,3.0,56.64,68.03,66.32,67.04,22.23,2026-09-01,Stable,0.23,112.0,274.9,1688.0,956.0,1661.0,1615.0,46.0
